date,state_code,total_tests,new_tests,total_cases,new_cases,total_negatives,new_negatives,total_deaths,new_deaths,total_hospitalized,currently_hospitalized,new_hospitalized,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade
20200321,TX,6522,1245,304,110,6218,1135,5,0,,,0,,,,,,
20200321,UT,2560,413,136,24,2424,389,0,0,,,0,,,,,,
20200321,VA,2790,465,152,38,2638,427,2,0,25,,25,,,,,,
20200321,VI,6,3,6,3,,0,,0,,,0,,,,,,
20200321,VT,1132,131,52,8,1080,123,2,0,,,0,,,,,,
20200321,WA,45122,2342,4837,286,40285,2056,111,7,,,0,,,,,,
20200321,WI,4943,1253,315,80,4628,1173,4,1,,,0,,,,,,
20200321,WV,341,115,11,4,330,111,0,0,1,,1,,,,,,
20200321,WY,461,111,23,4,438,107,,0,,,0,,,,,,
20200320,AK,698,260,12,6,686,254,0,0,,,0,,,,,,
20200320,AL,109,13,81,13,28,0,0,0,,,0,,,,,,
20200320,AR,447,91,96,50,351,41,,0,,,0,,,,,,
20200320,AS,0,0,,0,,0,0,0,,,0,,,,,,
20200320,AZ,276,57,65,21,211,36,0,0,108,,23,,,,,,
20200320,CA,11487,1776,1063,139,10424,1637,20,2,,,0,,,,,,
20200320,CO,2952,624,277,61,2675,563,3,1,,,0,,,,,,
20200320,CT,798,98,194,98,604,0,3,2,,,0,,,,,,
20200320,DC,572,380,71,32,501,348,1,1,,,0,,,,,,
20200320,DE,74,8,38,8,36,0,0,0,,,0,,,,,,
20200320,FL,2390,467,520,130,1870,337,10,2,,,0,,,,,,
20200320,GA,2386,555,420,133,1966,422,13,3,,,0,,,,,,
20200320,GU,100,19,14,2,86,17,,0,,,0,,,,,,
20200320,HI,150,41,26,10,124,31,,0,,,0,,,,,,
20200320,IA,687,566,45,7,642,559,,0,,,0,,,,,,
20200320,ID,613,143,23,12,590,131,,0,,,0,,,,,,
20200320,IL,4281,1134,585,163,3696,971,5,1,,,0,,,,,,
20200320,IN,554,174,79,23,475,151,2,0,,,0,,,,,,
20200320,KS,461,10,44,10,417,0,1,0,,,0,,,,,,
20200320,KY,639,150,47,12,592,138,1,0,,,0,,,,,,
20200320,LA,1041,236,473,126,568,110,12,4,,,0,,,,,,
20200320,MA,4109,962,314,85,3795,877,5,2,,,0,,,,,,
20200320,MD,243,42,149,42,94,0,3,1,,,0,,,,,,
20200320,ME,2321,264,57,4,2264,260,,0,,,0,,,,,,
20200320,MI,9260,1933,6219,943,3041,990,13,3,,,0,,,,,,
20200320,MN,4044,808,303,16,3741,792,,0,,,0,,,,,,
20200320,MO,416,84,47,23,369,61,1,0,,,0,,,,,,
20200320,MP,0,0,0,0,,0,0,0,,,0,,,,,,
20200320,MS,775,173,80,30,695,143,1,1,,,0,,,,,,
20200320,MT,947,174,16,4,931,170,,0,,,0,,,,,,
20200320,NC,3233,728,137,40,3096,688,0,0,,,0,,,,,,
20200320,ND,820,312,20,5,800,307,0,0,,,0,,,,,,
20200320,NE,272,5,32,5,240,0,0,0,,,0,,,,,,
20200320,NH,789,129,44,5,745,124,,0,,,0,,,,,,
20200320,NJ,1154,202,890,148,264,54,11,2,,,0,,,,,,
20200320,NM,3814,1017,43,8,3771,1009,,0,,,0,,,,,,
20200320,NV,2101,380,109,14,1992,366,3,0,,,0,,,,,,
20200320,NY,32427,10143,7102,2950,25325,7193,35,23,,1042,0,,,,,,
20200320,OH,309,50,169,50,140,0,1,1,,,0,,,,,,
20200320,OK,587,77,49,5,538,72,1,0,,,0,,,,,,
20200320,OR,2117,700,114,26,2003,674,3,0,,,0,,,,,,
20200320,PA,2842,1049,268,83,2574,966,1,0,,,0,,,,,,
20200320,PR,128,67,14,9,114,58,,0,,,0,,,,,,
20200320,RI,1235,206,74,13,1161,193,,0,,,0,,,,,,
20200320,SC,914,271,81,21,833,250,1,0,,,0,,,,,,
20200320,SD,677,115,14,3,663,112,1,0,,,0,,,,,,
20200320,TN,791,288,228,74,563,214,,0,,,0,,,,,,
20200320,TX,5277,2922,194,51,5083,2871,5,2,,,0,,,,,,
20200320,UT,2147,621,112,34,2035,587,0,0,,,0,,,,,,
20200320,VA,2325,402,114,20,2211,382,2,0,,,0,,,,,,
20200320,VI,3,0,3,0,,0,,0,,,0,,,,,,
20200320,VT,1001,209,44,16,957,193,2,2,,,0,,,,,,
20200320,WA,42780,4061,4551,405,38229,3656,104,12,,,0,,,,,,
20200320,WI,3690,1324,235,61,3455,1263,3,3,,,0,,,,,,
20200320,WV,226,81,7,5,219,76,0,0,,,0,,,,,,
20200320,WY,350,61,19,1,331,60,,0,,,0,,,,,,
20200319,AK,438,26,6,0,432,26,0,0,,,0,,,,,,
20200319,AL,96,22,68,22,28,0,0,0,,,0,,,,,,
20200319,AR,356,87,46,13,310,74,,0,,,0,,,,,,
20200319,AS,0,0,,0,,0,0,0,,,0,,,,,,
20200319,AZ,219,43,44,16,175,27,0,0,85,,18,,,,,,
20200319,CA,9711,1119,924,313,8787,806,18,5,,,0,,,,,,
20200319,CO,2328,528,216,33,2112,495,2,0,,,0,,,,,,
20200319,CT,700,507,96,28,604,479,1,1,,,0,,,,,,
20200319,DC,192,23,39,8,153,15,0,0,,,0,,,,,,
20200319,DE,66,5,30,5,36,0,0,0,,,0,,,,,,
20200319,FL,1923,384,390,76,1533,308,8,1,,,0,,,,,,
20200319,GA,1831,323,287,90,1544,233,10,9,,,0,,,,,,
20200319,GU,81,16,12,4,69,12,,0,,,0,,,,,,
20200319,HI,109,2,16,2,93,0,,0,,,0,,,,,,
20200319,IA,121,9,38,9,83,0,,0,,,0,,,,,,
20200319,ID,470,2,11,2,459,0,,0,,,0,,,,,,
20200319,IL,3147,1096,422,134,2725,962,4,3,,,0,,,,,,
20200319,IN,380,187,56,17,324,170,2,0,,,0,,,,,,
20200319,KS,451,18,34,18,417,0,1,0,,,0,,,,,,
20200319,KY,489,109,35,9,454,100,1,0,,,0,,,,,,
20200319,LA,805,230,347,107,458,123,8,2,,,0,,,,,,
20200319,MA,3147,876,229,73,2918,803,3,1,,,0,,,,,,
20200319,MD,201,22,107,22,94,0,2,0,,,0,,,,,,
20200319,ME,2057,344,53,10,2004,334,,0,,,0,,,,,,
20200319,MI,7327,1318,5276,745,2051,573,10,5,,,0,,,,,,
20200319,MN,3236,282,287,18,2949,264,,0,,,0,,,,,,
20200319,MO,332,66,24,11,308,55,1,1,,,0,,,,,,
20200319,MP,0,0,0,0,,0,0,0,,,0,,,,,,
20200319,MS,602,89,50,16,552,73,,0,,,0,,,,,,
20200319,MT,773,264,12,2,761,262,,0,,,0,,,,,,
20200319,NC,2505,655,97,34,2408,621,0,0,,,0,,,,,,
20200319,ND,508,234,15,9,493,225,0,0,,,0,,,,,,
20200319,NE,267,37,27,3,240,34,0,0,,,0,,,,,,
20200319,NH,660,121,39,13,621,108,,0,,,0,,,,,,
20200319,NJ,952,335,742,315,210,20,9,4,,,0,,,,,,
20200319,NM,2797,443,35,7,2762,436,,0,,,0,,,,,,
20200319,NV,1721,1498,95,40,1626,1458,3,1,,,0,,,,,,
20200319,NY,22284,7687,4152,1770,18132,5917,12,0,,617,0,,,,,,
20200319,OH,259,31,119,31,140,0,,0,,,0,,,,,,
20200319,OK,510,103,44,15,466,88,1,1,,,0,,,,,,
20200319,OR,1417,224,88,13,1329,211,3,0,,,0,,,,,,
